mode,profile,run,first_victory_min,first_hatch_min,second_biome_min,level_d1,level_d3,level_d7,level_d14,gold,dust,eggs,dragons,upgrades,win_rate,first5_win_rate,avg_battle_turns,empty_flight,stranded_runs,blocked,both_zero_days,tutorial_complete
before,efficient,643,5.4,6.4,12,6,14,28,50,80934,1055,0,91,9,0.7735042735042735,0.8,6.683760683760684,0.34,0,0,0,0
before,efficient,644,2.2,6.4,12,7,14,27,51,82904,1055,0,91,8,0.8222222222222222,0.8,6.831111111111111,0.34,1,0,0,1
before,efficient,645,2.2,6.4,12,7,15,30,53,89205,1025,1,98,5,0.8205128205128205,0.8,6.799145299145299,0.34,2,0,0,1
before,efficient,646,2.2,6.4,12,7,14,28,50,78909,1055,3,99,10,0.7649572649572649,1,6.794871794871795,0.34,0,0,0,1
before,efficient,647,2.2,6.4,12,6,14,28,49,76158,1055,0,82,8,0.7918552036199095,1,6.755656108597285,0.34,4,0,0,1
before,efficient,648,2.2,6.4,12,6,15,27,52,85289,1025,2,94,8,0.7966101694915254,1,6.9491525423728815,0.34,3,0,0,1
before,efficient,649,2.2,6.4,12,8,16,29,54,92471,1040,3,91,7,0.7918367346938775,0.6,6.869387755102041,0.34,2,0,0,1
before,efficient,650,2.2,6.4,12,6,14,30,55,95778,1055,2,97,9,0.812,0.6,6.828,0.34,3,0,0,1
before,efficient,651,2.2,6.4,12,7,14,28,50,80790,1055,0,85,7,0.7606837606837606,0.8,6.82051282051282,0.34,2,0,0,1
before,efficient,652,2.2,6.4,12,6,15,29,55,93243,1040,6,102,12,0.8589743589743589,1,6.611111111111111,0.34,1,0,0,1
before,efficient,653,2.2,6.4,12,6,15,30,53,90659,1040,2,95,6,0.8412017167381974,1,6.8068669527897,0.34,2,0,0,1
before,efficient,654,2.2,6.4,12,6,14,29,52,85938,1040,4,83,9,0.8488888888888889,0.8,6.693333333333333,0.34,3,0,0,1
before,efficient,655,2.2,6.4,12,5,13,28,48,74562,1040,1,87,6,0.7713004484304933,1,6.7847533632287,0.34,3,0,0,1
before,efficient,656,2.2,6.4,12,6,14,28,52,86080,1055,1,101,6,0.8289473684210527,0.8,6.671052631578948,0.34,1,0,0,1
before,efficient,657,2.2,6.4,12,5,13,28,51,82592,1055,1,87,11,0.7982832618025751,1,6.733905579399142,0.34,2,0,0,1
before,efficient,658,2.2,6.4,12,5,13,27,48,74683,1055,1,74,9,0.7296137339055794,0.8,6.828326180257511,0.34,3,0,0,1
before,efficient,659,2.2,6.4,12,6,15,28,51,83511,1055,7,98,9,0.8506787330316742,0.8,6.764705882352941,0.34,3,0,0,1
before,efficient,660,5.4,6.4,12,6,14,28,51,84600,1040,2,87,5,0.7948717948717948,0.6,6.700854700854701,0.34,4,0,0,0
before,efficient,661,2.2,6.4,12,5,14,29,49,77503,1040,0,97,8,0.775330396475771,0.8,6.81057268722467,0.34,2,0,0,1
before,efficient,662,2.2,6.4,12,6,14,28,50,78965,1040,0,93,8,0.788546255506608,1,6.775330396475771,0.34,3,0,0,1
before,efficient,663,2.2,6.4,12,5,13,28,50,80050,1040,1,88,10,0.7639484978540773,0.8,6.695278969957082,0.34,4,0,0,1
before,efficient,664,2.2,6.4,12,6,14,27,48,73873,1055,3,91,7,0.7633928571428571,1,6.870535714285714,0.34,0,0,0,1
before,efficient,665,2.2,6.4,12,7,14,28,54,93607,1025,2,114,9,0.8481012658227848,1,6.734177215189874,0.34,0,0,0,1
before,efficient,666,2.2,6.4,12,6,13,27,50,80592,1055,0,99,4,0.7929515418502202,0.8,6.753303964757709,0.34,2,0,0,1
before,efficient,667,2.2,6.4,12,6,15,29,51,82073,1055,3,94,8,0.7711864406779662,1,7.021186440677966,0.34,2,0,0,1
before,efficient,668,2.2,6.4,12,6,13,27,49,76486,1040,4,92,9,0.7675438596491229,0.8,6.828947368421052,0.34,2,0,0,1
before,efficient,669,2.2,6.4,12,6,15,31,54,91208,1055,1,89,11,0.8215767634854771,1,6.6929460580912865,0.34,1,0,0,1
before,efficient,670,2.2,6.4,12,5,15,29,52,86994,1025,0,80,6,0.809322033898305,0.8,6.754237288135593,0.34,2,0,0,1
before,efficient,671,2.2,6.4,12,7,15,28,54,93298,1025,0,79,9,0.8516949152542372,1,6.6991525423728815,0.34,3,0,0,1
before,efficient,672,2.2,6.4,12,7,14,28,52,86118,1055,3,103,6,0.8,0.8,6.753191489361702,0.34,1,0,0,1
before,efficient,673,2.2,6.4,12,7,15,29,51,83512,1040,0,99,9,0.8266666666666667,1,6.786666666666667,0.34,3,0,0,1
before,efficient,674,2.2,6.4,12,7,14,27,49,76644,1025,1,71,5,0.7654867256637168,1,6.84070796460177,0.34,0,0,0,1
before,efficient,675,2.2,6.4,12,7,14,29,51,81179,1040,1,93,7,0.7659574468085106,1,6.808510638297872,0.34,0,0,0,1
before,efficient,676,2.2,6.4,12,7,15,30,52,84957,1055,3,95,7,0.8245614035087719,1,6.776315789473684,0.34,3,0,0,1
before,efficient,677,8.600000000000001,6.4,12,5,14,28,52,87017,1055,1,104,10,0.799163179916318,0.4,6.7280334728033475,0.34,1,0,0,0
before,efficient,678,2.2,6.4,12,5,14,29,52,85259,1055,2,111,6,0.8034188034188035,0.6,6.837606837606837,0.34,2,0,0,1
before,efficient,679,2.2,6.4,12,5,14,28,51,83215,1040,1,107,9,0.8122270742358079,0.8,6.82532751091703,0.34,5,0,0,1
before,efficient,680,2.2,6.4,12,5,13,29,52,84713,1040,2,90,9,0.8068669527896996,0.6,6.802575107296137,0.34,1,0,0,1
before,efficient,681,2.2,6.4,12,6,14,28,52,85028,1055,3,96,10,0.8289473684210527,0.8,6.785087719298246,0.34,1,0,0,1
before,efficient,682,2.2,6.4,12,6,14,28,52,86345,1055,0,83,8,0.7866108786610879,1,6.7698744769874475,0.34,1,0,0,1
before,efficient,683,2.2,6.4,12,6,14,28,51,81248,1025,1,73,11,0.7721518987341772,1,6.8354430379746836,0.34,1,0,0,1
before,efficient,684,2.2,6.4,12,6,13,27,49,75427,1040,0,77,8,0.8110599078341014,0.8,6.852534562211981,0.34,2,0,0,1
before,efficient,685,2.2,6.4,12,6,14,28,49,77500,1055,2,86,7,0.7586206896551724,1,6.948275862068965,0.34,3,0,0,1
before,efficient,686,2.2,6.4,12,6,13,28,51,83177,1055,0,97,9,0.8017241379310345,0.8,6.892241379310345,0.34,1,0,0,1
before,efficient,687,2.2,6.4,12,6,14,28,52,84319,1040,2,99,10,0.8060344827586207,0.8,6.844827586206897,0.34,2,0,0,1
before,efficient,688,2.2,6.4,12,6,14,30,54,90613,1025,3,102,9,0.8132780082987552,0.8,6.850622406639004,0.34,2,0,0,1
before,efficient,689,2.2,6.4,12,6,15,29,52,86915,1055,0,99,7,0.8154506437768241,0.8,6.703862660944206,0.34,1,0,0,1
before,efficient,690,2.2,6.4,12,5,13,28,49,75902,1055,0,82,12,0.7719298245614035,0.6,6.842105263157895,0.34,2,0,0,1
before,efficient,691,2.2,6.4,12,7,15,30,53,90408,1055,1,101,4,0.825531914893617,1,6.846808510638298,0.34,1,0,0,1
before,efficient,692,2.2,6.4,12,5,13,27,50,80751,1055,1,97,9,0.7991266375545851,1,6.764192139737991,0.34,0,0,0,1
before,efficient,693,2.2,6.4,12,5,13,28,51,81216,1055,2,98,9,0.7965367965367965,0.6,6.8441558441558445,0.34,2,0,0,1
before,efficient,694,5.4,6.4,12,7,14,30,53,87485,1040,0,77,11,0.8232758620689655,0.6,6.745689655172414,0.34,1,0,0,0
before,efficient,695,2.2,6.4,12,6,14,27,52,86487,1040,1,100,6,0.7907949790794979,0.8,6.845188284518828,0.34,1,0,0,1
before,efficient,696,2.2,6.4,12,6,16,31,51,84073,1055,2,109,7,0.7796610169491526,0.4,6.809322033898305,0.34,1,0,0,1
before,efficient,697,2.2,6.4,12,7,14,28,50,79885,1055,1,93,6,0.7911111111111111,1,6.671111111111111,0.34,0,0,0,1
before,efficient,698,2.2,6.4,12,6,14,28,51,84094,1040,1,82,7,0.7957446808510639,0.8,6.782978723404256,0.34,4,0,0,1
before,efficient,699,2.2,6.4,12,7,14,27,49,75324,1055,0,90,10,0.7543859649122807,0.8,6.907894736842105,0.34,0,0,0,1
before,efficient,700,2.2,6.4,12,7,15,27,51,82614,1055,0,81,6,0.7887931034482759,0.8,6.7844827586206895,0.34,3,0,0,1
before,efficient,701,2.2,6.4,12,6,15,29,53,87637,1040,0,98,8,0.7925311203319502,0.6,6.825726141078838,0.34,2,0,0,1
before,efficient,702,2.2,6.4,12,7,16,32,54,93665,1040,0,113,6,0.8298755186721992,1,6.738589211618257,0.34,0,0,0,1
before,efficient,703,2.2,6.4,12,6,14,28,51,84330,1040,0,85,6,0.788135593220339,1,6.809322033898305,0.34,1,0,0,1
before,efficient,704,2.2,6.4,12,6,13,28,51,82067,1040,2,85,8,0.7956521739130434,0.8,6.678260869565217,0.34,2,0,0,1
before,efficient,705,2.2,6.4,12,5,13,27,50,79028,1025,1,95,7,0.7649572649572649,1,6.6752136752136755,0.34,0,0,0,1
before,efficient,706,2.2,6.4,12,6,14,27,51,83280,1055,0,93,8,0.7863247863247863,1,6.8076923076923075,0.34,0,0,0,1
before,efficient,707,2.2,6.4,12,5,15,29,51,82851,1040,1,98,7,0.8177777777777778,0.6,6.764444444444444,0.34,2,0,0,1
before,efficient,708,2.2,6.4,12,6,14,30,54,92851,1010,1,96,7,0.8081632653061225,0.8,6.595918367346939,0.34,2,0,0,1
before,efficient,709,2.2,6.4,12,6,14,30,53,87662,1055,1,90,7,0.8225108225108225,1,6.714285714285714,0.34,2,0,0,1
before,efficient,710,2.2,6.4,12,5,12,26,49,76000,1055,0,93,8,0.7777777777777778,0.8,6.777777777777778,0.34,3,0,0,1
before,efficient,711,5.4,6.4,12,6,14,28,51,82289,1040,0,87,8,0.7711864406779662,0.8,6.889830508474576,0.34,1,0,0,0
before,efficient,712,2.2,6.4,12,6,14,30,51,83762,1055,5,87,8,0.7939914163090128,0.8,6.755364806866953,0.34,2,0,0,1
before,efficient,713,2.2,6.4,12,6,15,29,53,89680,1040,2,88,8,0.8008298755186722,0.6,6.784232365145228,0.34,3,0,0,1
before,efficient,714,2.2,6.4,12,6,15,28,50,77979,1055,0,94,13,0.7489361702127659,0.8,6.927659574468085,0.34,1,0,0,1
before,efficient,715,2.2,6.4,12,6,15,29,51,83121,1040,1,101,10,0.7896995708154506,0.6,6.824034334763948,0.34,2,0,0,1
before,efficient,716,2.2,6.4,12,5,14,28,49,76689,1055,10,104,11,0.7866666666666666,0.8,6.8933333333333335,0.34,3,0,0,1
before,efficient,717,2.2,6.4,12,6,15,31,53,89322,1055,3,107,7,0.8326180257510729,0.6,6.858369098712446,0.34,1,0,0,1
before,efficient,718,2.2,6.4,12,6,13,27,49,76876,1055,2,85,11,0.7797356828193832,1,6.814977973568282,0.34,1,0,0,1
before,efficient,719,2.2,6.4,12,6,14,28,50,79708,1055,0,87,8,0.7584745762711864,0.6,6.915254237288136,0.34,1,0,0,1
before,efficient,720,2.2,6.4,12,6,13,27,52,84560,1055,1,93,7,0.8122270742358079,0.6,6.8384279475982535,0.34,0,0,0,1
before,efficient,721,2.2,6.4,12,7,16,31,53,87526,1055,1,94,8,0.7941176470588235,0.8,6.773109243697479,0.34,1,0,0,1
before,efficient,722,2.2,6.4,12,6,14,30,50,80620,1055,1,95,7,0.7682403433476395,0.8,6.879828326180258,0.34,2,0,0,1
before,efficient,723,2.2,6.4,12,6,14,30,51,82421,1040,1,90,10,0.7974137931034483,0.8,6.780172413793103,0.34,2,0,0,1
before,efficient,724,2.2,6.4,12,6,13,28,54,90855,1055,4,106,10,0.8174273858921162,0.8,6.788381742738589,0.34,2,0,0,1
before,efficient,725,2.2,6.4,12,6,14,28,51,82675,1040,3,74,9,0.8430493273542601,0.8,6.7309417040358746,0.34,2,0,0,1
before,efficient,726,2.2,6.4,12,7,16,30,53,89072,1055,4,99,6,0.803347280334728,0.8,6.887029288702929,0.34,3,0,0,1
before,efficient,727,2.2,6.4,12,7,16,31,54,91960,1025,2,85,8,0.8347457627118644,0.8,6.72457627118644,0.34,1,0,0,1
before,efficient,728,2.2,6.4,12,6,15,31,55,94614,1040,2,91,8,0.8347107438016529,0.8,6.599173553719008,0.34,1,0,0,1
before,efficient,729,2.2,6.4,12,7,15,30,51,84080,1055,0,97,5,0.7625,0.8,6.833333333333333,0.34,1,0,0,1
before,efficient,730,2.2,6.4,12,6,14,29,50,79633,1040,2,77,8,0.7617021276595745,0.6,6.965957446808511,0.34,3,0,0,1
before,efficient,731,2.2,6.4,12,5,13,27,50,78536,1055,0,89,7,0.7955555555555556,0.8,6.857777777777778,0.34,6,0,0,1
before,efficient,732,2.2,6.4,12,5,13,27,51,84002,1055,1,78,6,0.8008658008658008,0.8,6.852813852813853,0.34,1,0,0,1
before,efficient,733,2.2,6.4,12,5,12,26,47,70745,1055,1,81,9,0.746606334841629,0.6,6.963800904977376,0.34,2,0,0,1
before,efficient,734,2.2,6.4,12,6,14,30,55,96023,1055,4,108,4,0.8381742738589212,1,6.680497925311204,0.34,4,0,0,1
before,efficient,735,2.2,6.4,12,6,12,27,49,77734,1025,1,104,7,0.7685589519650655,0.8,6.777292576419214,0.34,2,0,0,1
before,efficient,736,2.2,6.4,12,6,14,30,53,89839,1055,0,74,8,0.8333333333333334,0.6,6.717948717948718,0.34,2,0,0,1
before,efficient,737,2.2,6.4,12,5,13,28,51,84140,1040,0,90,8,0.775,1,6.820833333333334,0.34,3,0,0,1
before,efficient,738,2.2,6.4,12,6,13,28,53,87722,1040,0,88,7,0.8275862068965517,1,6.762931034482759,0.34,2,0,0,1
before,efficient,739,2.2,6.4,12,5,12,26,49,75701,1025,1,84,11,0.7372881355932204,0.8,6.936440677966102,0.34,3,0,0,1
before,efficient,740,2.2,6.4,12,5,13,26,48,73439,1055,3,99,11,0.7678571428571429,1,6.785714285714286,0.34,2,0,0,1
before,efficient,741,2.2,6.4,12,7,13,27,50,78787,1040,0,81,8,0.7543103448275862,1,6.745689655172414,0.34,2,0,0,1
before,efficient,742,2.2,6.4,12,6,15,30,52,86803,1055,0,88,6,0.8377192982456141,1,6.758771929824562,0.34,0,0,0,1
before,efficient,743,2.2,6.4,12,7,15,29,52,87051,1055,1,98,10,0.8197424892703863,1,6.742489270386266,0.34,2,0,0,1
before,efficient,744,2.2,6.4,12,6,14,27,51,81491,1040,1,87,10,0.8034934497816594,0.8,6.790393013100437,0.34,3,0,0,1
before,efficient,745,2.2,6.4,12,7,15,30,53,87317,1055,1,91,11,0.8025210084033614,1,6.781512605042017,0.34,0,0,0,1
before,efficient,746,2.2,6.4,12,5,14,27,52,87626,1055,1,92,6,0.8212765957446808,1,6.812765957446809,0.34,0,0,0,1
before,efficient,747,2.2,6.4,12,6,15,28,52,85094,1025,0,79,10,0.8260869565217391,0.8,6.791304347826087,0.34,1,0,0,1
before,efficient,748,2.2,6.4,12,6,13,29,53,89687,1040,0,77,10,0.8333333333333334,0.8,6.803418803418803,0.34,0,0,0,1
before,efficient,749,2.2,6.4,12,6,14,28,51,83557,1040,1,83,6,0.8043478260869565,0.6,6.856521739130435,0.34,0,0,0,1
before,efficient,750,2.2,6.4,12,8,17,32,55,95493,1055,0,86,11,0.8218623481781376,1,6.846153846153846,0.34,2,0,0,1
before,efficient,751,2.2,6.4,12,7,16,30,54,91719,1040,0,116,8,0.8347457627118644,1,6.77542372881356,0.34,3,0,0,1
before,efficient,752,2.2,6.4,12,6,15,30,52,87081,1040,4,102,8,0.8162393162393162,0.8,6.837606837606837,0.34,0,0,0,1
before,efficient,753,2.2,6.4,12,7,15,30,52,86016,1040,1,94,10,0.8085106382978723,0.8,6.748936170212766,0.34,3,0,0,1
before,efficient,754,2.2,6.4,12,7,15,30,55,95041,1040,1,94,13,0.8319672131147541,1,6.872950819672131,0.34,1,0,0,1
before,efficient,755,2.2,6.4,12,7,17,32,54,92256,1040,1,94,8,0.8242677824267782,1,6.7405857740585775,0.34,3,0,0,1
before,efficient,756,2.2,6.4,12,6,14,28,50,80975,1055,6,100,8,0.7801724137931034,0.8,6.879310344827586,0.34,4,0,0,1
before,efficient,757,2.2,6.4,12,7,15,28,50,80846,1055,0,99,9,0.7627118644067796,1,6.7923728813559325,0.34,1,0,0,1
before,efficient,758,2.2,6.4,12,5,15,29,52,86820,1055,0,96,7,0.8016877637130801,1,6.9831223628691985,0.34,2,0,0,1
before,efficient,759,2.2,6.4,12,6,12,27,48,74817,1040,1,77,7,0.7456140350877193,1,6.842105263157895,0.34,1,0,0,1
before,efficient,760,2.2,6.4,12,5,13,27,51,82480,1025,1,85,8,0.7896995708154506,0.6,6.952789699570816,0.34,2,0,0,1
before,efficient,761,2.2,6.4,12,6,14,27,50,80912,1040,1,84,7,0.7777777777777778,1,6.803418803418803,0.34,3,0,0,1
before,efficient,762,5.4,6.4,12,6,13,29,51,82419,1025,1,84,9,0.8461538461538461,0.6,6.828054298642534,0.34,2,0,0,0
before,efficient,763,2.2,6.4,12,5,13,27,50,80291,1040,0,93,10,0.7947598253275109,0.6,6.82532751091703,0.34,3,0,0,1
before,efficient,764,5.4,6.4,12,6,14,28,51,81768,1055,3,91,7,0.7913043478260869,0.6,6.8,0.34,2,0,0,0
before,efficient,765,2.2,6.4,12,6,14,28,52,87041,1055,2,102,9,0.8347826086956521,0.6,6.8304347826086955,0.34,2,0,0,1
before,efficient,766,2.2,6.4,12,6,15,31,56,97834,1025,4,98,7,0.8619246861924686,0.8,6.569037656903766,0.34,0,0,0,1
before,efficient,767,2.2,6.4,12,5,13,27,51,82995,1040,5,106,9,0.782051282051282,0.6,6.8076923076923075,0.34,0,0,0,1
before,efficient,768,2.2,6.4,12,5,13,28,50,78837,1055,2,81,8,0.7920353982300885,0.6,6.716814159292035,0.34,4,0,0,1
before,efficient,769,2.2,6.4,12,7,15,29,52,84416,1025,0,91,9,0.827433628318584,1,6.738938053097345,0.34,1,0,0,1
before,efficient,770,2.2,6.4,12,7,15,29,51,82446,1055,2,95,7,0.8026315789473685,0.8,6.978070175438597,0.34,1,0,0,1
before,efficient,771,2.2,6.4,12,7,13,27,50,79131,1055,0,92,10,0.7964601769911505,0.8,6.867256637168142,0.34,0,0,0,1
before,efficient,772,2.2,6.4,12,6,15,28,50,79523,1055,1,108,10,0.782608695652174,1,6.873913043478261,0.34,3,0,0,1
before,efficient,773,2.2,6.4,12,7,16,29,49,75939,1040,2,101,11,0.7575757575757576,0.8,6.8354978354978355,0.34,1,0,0,1
before,efficient,774,2.2,6.4,12,7,14,30,54,94046,1040,0,106,6,0.8333333333333334,0.8,6.7625,0.34,2,0,0,1
before,efficient,775,2.2,6.4,12,7,16,30,55,94260,1055,4,103,11,0.8445378151260504,1,6.630252100840337,0.34,2,0,0,1
before,efficient,776,2.2,6.4,12,6,14,30,54,93018,1055,1,112,9,0.8298755186721992,0.8,6.83402489626556,0.34,2,0,0,1
before,efficient,777,2.2,6.4,12,7,14,26,50,78883,1055,0,103,9,0.7729257641921398,1,6.908296943231441,0.34,1,0,0,1
before,efficient,778,2.2,6.4,12,6,13,28,53,87192,1025,3,84,10,0.8354978354978355,0.8,6.666666666666667,0.34,1,0,0,1
before,efficient,779,5.4,6.4,12,7,16,29,54,92578,1040,0,96,9,0.8148148148148148,0.8,6.613168724279835,0.34,3,0,0,0
before,efficient,780,2.2,6.4,12,6,15,30,54,92956,1055,4,101,5,0.8368200836820083,0.8,6.7907949790794975,0.34,0,0,0,1
before,efficient,781,5.4,6.4,12,7,14,30,53,88301,1055,0,94,12,0.8448275862068966,0.8,6.724137931034483,0.34,1,0,0,0
before,efficient,782,2.2,6.4,12,7,16,31,55,95238,1040,2,93,8,0.8471074380165289,1,6.7809917355371905,0.34,1,0,0,1
before,efficient,783,2.2,6.4,12,7,15,28,49,77228,1055,1,92,11,0.7261410788381742,1,6.954356846473029,0.34,2,0,0,1
before,efficient,784,2.2,6.4,12,7,14,28,52,85083,1040,1,97,7,0.8407079646017699,0.6,6.752212389380531,0.34,4,0,0,1
before,efficient,785,2.2,6.4,12,6,15,29,51,84152,1055,1,82,7,0.7974137931034483,1,6.780172413793103,0.34,2,0,0,1
before,efficient,786,2.2,6.4,12,5,13,27,50,78513,1055,0,90,9,0.7920353982300885,0.8,6.774336283185841,0.34,3,0,0,1
before,efficient,787,2.2,6.4,12,7,14,28,50,79954,1040,0,92,8,0.7816593886462883,1,6.88646288209607,0.34,0,0,0,1
before,efficient,788,2.2,6.4,12,6,15,29,52,86287,1055,0,93,6,0.7991452991452992,0.8,6.82051282051282,0.34,1,0,0,1
before,efficient,789,2.2,6.4,12,6,14,29,52,84821,1025,2,90,8,0.8122270742358079,0.8,6.759825327510917,0.34,2,0,0,1
before,efficient,790,2.2,6.4,12,6,14,29,52,84823,1040,2,79,8,0.7957446808510639,0.8,6.859574468085106,0.34,3,0,0,1
before,efficient,791,2.2,6.4,12,6,14,28,50,78942,1025,5,84,9,0.7841409691629956,0.8,6.81057268722467,0.34,1,0,0,1
before,efficient,792,2.2,6.4,12,7,15,29,52,85431,1040,0,92,6,0.8025751072961373,1,6.733905579399142,0.34,4,0,0,1
before,efficient,793,2.2,6.4,12,6,14,28,51,82596,1025,1,94,7,0.8078602620087336,1,6.729257641921397,0.34,3,0,0,1
before,efficient,794,2.2,6.4,12,6,14,29,51,83083,1040,1,96,7,0.7721518987341772,0.6,6.780590717299578,0.34,1,0,0,1
before,efficient,795,2.2,6.4,12,6,14,29,53,89479,1040,3,90,8,0.825531914893617,1,6.804255319148936,0.34,1,0,0,1
before,efficient,796,8.600000000000001,6.4,12,7,14,29,52,87299,1055,3,98,8,0.7941176470588235,0.6,6.831932773109243,0.34,2,0,0,0
before,efficient,797,2.2,6.4,12,6,13,26,49,75413,1055,1,76,7,0.7489177489177489,0.8,6.857142857142857,0.34,3,0,0,1
before,efficient,798,2.2,6.4,12,6,14,30,53,87273,1055,0,106,10,0.8170212765957446,0.8,6.68936170212766,0.34,5,0,0,1
before,efficient,799,2.2,6.4,12,7,15,31,54,92519,1040,1,111,7,0.8140495867768595,1,6.7190082644628095,0.34,1,0,0,1
before,efficient,800,2.2,6.4,12,7,16,28,51,82553,1040,3,82,7,0.8177777777777778,1,6.76,0.34,4,0,0,1
before,efficient,801,2.2,6.4,12,6,13,28,52,84939,1055,0,103,7,0.775,0.8,6.854166666666667,0.34,2,0,0,1
before,efficient,802,2.2,6.4,12,6,15,30,53,87660,1055,1,103,11,0.7851239669421488,1,6.8347107438016526,0.34,2,0,0,1
before,efficient,803,2.2,6.4,12,6,13,27,50,80281,1040,0,84,12,0.7947598253275109,0.6,6.847161572052402,0.34,3,0,0,1
before,efficient,804,2.2,6.4,12,7,13,27,50,79723,1055,2,88,7,0.759656652360515,0.8,6.914163090128755,0.34,2,0,0,1
before,efficient,805,2.2,6.4,12,6,13,25,48,73975,1025,0,78,9,0.7692307692307693,1,6.895927601809955,0.34,1,0,0,1
before,efficient,806,2.2,6.4,12,7,15,30,51,83124,1055,0,96,11,0.7939914163090128,0.8,6.948497854077253,0.34,3,0,0,1
before,efficient,807,2.2,6.4,12,6,15,31,55,94511,1055,1,104,7,0.805668016194332,1,6.797570850202429,0.34,2,0,0,1
before,efficient,808,2.2,6.4,12,7,15,30,52,85987,1055,0,109,8,0.7782426778242678,0.6,6.7698744769874475,0.34,1,0,0,1
before,efficient,809,2.2,6.4,12,7,14,26,47,71404,1055,3,91,9,0.7345132743362832,0.8,6.898230088495575,0.34,4,0,0,1
before,efficient,810,2.2,6.4,12,7,14,30,53,89785,1025,5,101,8,0.8151260504201681,0.8,6.7521008403361344,0.34,3,0,0,1
before,efficient,811,2.2,6.4,12,5,14,29,49,76449,1040,2,90,12,0.78125,0.8,6.84375,0.34,2,0,0,1
before,efficient,812,2.2,6.4,12,5,14,30,53,89510,1055,0,94,8,0.8478260869565217,0.6,6.743478260869566,0.34,0,0,0,1
before,efficient,813,5.4,6.4,12,5,14,28,50,78204,1055,3,85,9,0.7652173913043478,0.6,6.804347826086956,0.34,2,0,0,0
before,efficient,814,2.2,6.4,12,6,13,28,51,84355,1055,0,96,8,0.8068669527896996,0.8,6.798283261802575,0.34,2,0,0,1
before,efficient,815,2.2,6.4,12,5,13,28,51,82492,1055,1,98,6,0.8230088495575221,0.8,6.716814159292035,0.34,3,0,0,1
before,efficient,816,2.2,6.4,12,5,14,28,51,82519,1040,0,82,8,0.8266666666666667,0.4,6.782222222222222,0.34,3,0,0,1
before,efficient,817,2.2,6.4,12,5,14,28,53,88316,1055,0,96,11,0.8283261802575107,0.8,6.824034334763948,0.34,3,0,0,1
before,efficient,818,2.2,6.4,12,6,12,27,50,80577,1055,0,98,8,0.7835497835497836,0.6,6.83982683982684,0.34,1,0,0,1
before,efficient,819,2.2,6.4,12,6,15,28,51,81819,1025,0,94,7,0.8105726872246696,0.8,6.682819383259912,0.34,2,0,0,1
before,efficient,820,2.2,6.4,12,6,14,29,52,84859,1055,1,103,10,0.7957446808510639,0.8,6.863829787234042,0.34,6,0,0,1
before,efficient,821,2.2,6.4,12,6,12,28,51,81815,1055,2,98,7,0.7754237288135594,0.8,6.8940677966101696,0.34,1,0,0,1
before,efficient,822,2.2,6.4,12,6,14,28,51,82175,1040,1,86,9,0.782051282051282,1,6.764957264957265,0.34,1,0,0,1
before,efficient,823,2.2,6.4,12,6,15,29,54,91400,1055,0,96,7,0.8200836820083682,0.8,6.7112970711297075,0.34,0,0,0,1
before,efficient,824,2.2,6.4,12,7,15,28,52,85006,1055,0,106,7,0.8173913043478261,0.6,6.6,0.34,1,0,0,1
before,efficient,825,2.2,6.4,12,6,13,28,53,87321,1025,0,95,8,0.8050847457627118,0.8,6.885593220338983,0.34,2,0,0,1
before,efficient,826,2.2,6.4,12,7,15,28,51,81226,1040,0,91,9,0.7854077253218884,1,6.772532188841201,0.34,1,0,0,1
before,efficient,827,2.2,6.4,12,7,14,29,52,84108,1055,1,101,10,0.7948717948717948,1,6.8418803418803416,0.34,2,0,0,1
before,efficient,828,2.2,6.4,12,6,14,27,49,76294,1055,0,91,8,0.7554585152838428,0.6,6.934497816593886,0.34,4,0,0,1
before,efficient,829,2.2,6.4,12,6,14,29,53,90369,1055,0,100,7,0.7983539094650206,1,6.847736625514403,0.34,2,0,0,1
before,efficient,830,5.4,6.4,12,7,13,29,51,83476,1055,1,109,10,0.8209606986899564,0.8,6.711790393013101,0.34,6,0,0,0
before,efficient,831,2.2,6.4,12,7,14,29,53,87650,1040,0,90,9,0.7795918367346939,1,6.942857142857143,0.34,2,0,0,1
before,efficient,832,2.2,6.4,12,6,14,28,52,84830,1040,0,103,7,0.7857142857142857,1,6.882352941176471,0.34,1,0,0,1
before,efficient,833,2.2,6.4,12,6,15,29,50,78117,1055,1,89,9,0.7841409691629956,0.8,6.872246696035242,0.34,3,0,0,1
before,efficient,834,2.2,6.4,12,6,15,30,53,87356,1055,0,90,10,0.7974683544303798,0.8,6.801687763713081,0.34,2,0,0,1
before,efficient,835,2.2,6.4,12,7,15,29,53,88098,1055,2,100,6,0.7958333333333333,1,6.795833333333333,0.34,3,0,0,1
before,efficient,836,2.2,6.4,12,7,14,30,51,83199,1040,5,101,10,0.7965367965367965,1,6.822510822510822,0.34,1,0,0,1
before,efficient,837,2.2,6.4,12,6,14,29,52,84743,1040,2,101,11,0.7866108786610879,1,6.7824267782426775,0.34,2,0,0,1
before,efficient,838,2.2,6.4,12,5,14,29,53,87661,1055,0,98,9,0.8275862068965517,0.6,6.573275862068965,0.34,0,0,0,1
before,efficient,839,2.2,6.4,12,6,13,27,51,83516,1055,2,104,8,0.7939914163090128,1,6.879828326180258,0.34,0,0,0,1
